stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'600056,2024-01-10,143.27391,143.3,143.23434,144.77,0.0001820987505681,0.010721311663111,-0.0002761842683011,0.0102581995812979,0.0099820153129967,中国医药
'603026,2024-01-10,44.479313,44.460003,44.466793,45.980003,0.0004341344031099,0.0340301132127968,-0.00028147916763,0.0341880318811495,0.0339065527135195,石大胜华
'300566,2024-01-10,49.895786,49.95,49.88167,50.97,0.0010865446633108,0.0218182350350338,-0.0002829096629523,0.0204204204204203,0.020137510757468,激智科技
'600703,2024-01-10,296.74146,296.06,296.65704,297.88,0.0022964772094873,0.0041224708505147,-0.0002844900742889,0.0061474025535364,0.0058629124792474,三安光电
'600039,2024-01-10,86.84082,87.28001,86.81531,86.5,0.0050574142436703,0.0036319630719512,-0.0002937558627382,-0.0089368688202488,0.009230624682987,四川路桥
'601515,2024-01-10,18.601717,18.59,18.59615,18.77,0.0006298880904381,0.0093487092758446,-0.0002992734487896,0.0096826250672404,0.0093833516184507,东风股份
'300479,2024-01-10,37.30334,37.12,37.29197,38.54,0.0049148414056221,0.0334664540382286,-0.0003047984443215,0.0382543103448276,0.037949511900506,神思电子
'603098,2024-01-10,16.015203,15.99,16.010263,16.48,0.0015736921973451,0.0293397428886709,-0.0003084569081017,0.0306441525953721,0.0303356956872704,森特股份
'000430,2024-01-10,31.66632,31.55,31.65652,31.69,0.0036733033709,0.0010576020358523,-0.00030947707217,0.0044374009508716,0.0041279238787016,张家界
'600409,2024-01-10,28.373869,28.43,28.364826,28.32,0.0019782638737071,0.0015803375631495,-0.0003187087386636,-0.0038691523039043,0.0041878610425679,三友化工
'000596,2024-01-10,449.4433,447.89,449.29883,451.73,0.0034560532997155,0.0054110312283697,-0.0003214421040429,0.0085735336801447,0.0082520915761017,古井贡酒
'600600,2024-01-10,93.36307,93.49,93.33217,96.6,0.0013595311293855,0.0350129006965121,-0.0003309659804458,0.0332655899026633,0.0329346239222174,青岛啤酒
'300500,2024-01-10,38.530323,38.420002,38.517555,39.72,0.0028632254133972,0.0312181030182211,-0.0003313753689529,0.0338364896493238,0.0335051142803709,启迪设计
'601233,2024-01-10,45.587517,44.94,45.57236,41.58,0.0142038225069376,0.0876048552236488,-0.0003324813676514,-0.0747663551401869,0.0750988365078383,桐昆股份
'300218,2024-01-10,27.640394,27.77,27.631203,27.75,0.0046890069656749,0.0042993784961154,-0.0003325205856327,-0.0007202016564637,0.0010527222420965,安利股份
'002249,2024-01-10,65.63057,65.71,65.608246,66.43,0.0012102591825728,0.0125251633765672,-0.0003401463677675,0.0109572363415007,0.0106170899737332,大洋电机
'600644,2024-01-10,111.89786,111.549995,111.85921,111.72,0.003108772589574,0.0012445108453743,-0.0003454042820835,0.0015240251691629,0.0011786208870793,乐山电力
'600897,2024-01-10,86.39486,86.63,86.36436,86.090004,0.0027216896931137,0.0031767270665817,-0.0003530302612908,-0.0062333602678056,0.0065863905290965,厦门空港
'002149,2024-01-10,49.15685,48.68,49.139065,49.850002,0.0097005808956432,0.0144678577014031,-0.000361801051125,0.0240345521774856,0.0236727511263606,西部材料
'000965,2024-01-10,8.979809,9.0,8.976483,9.14,0.0022484888041605,0.0182161543669163,-0.0003703864970846,0.0155555555555556,0.0151851690584709,天保基建
'600312,2024-01-10,79.01755,78.99,78.987755,79.62,0.0003486567224623,0.0080043419388232,-0.0003770681323325,0.0079756931257122,0.0075986249933797,平高电气
'300004,2024-01-10,25.865698,25.800001,25.855894,26.12,0.0025399275905872,0.0102145375441283,-0.0003790348128242,0.012403061534765,0.0120240267219407,南风股份
'002024,2024-01-10,173.30095,172.67998,173.23451,173.33,0.0035831886668826,0.0005512181146817,-0.000383379317886,0.0037643043507418,0.0033809250328558,苏宁易购
'000731,2024-01-10,98.14744,97.71,98.10917,98.27,0.0044569680065013,0.0016392963063492,-0.0003899235680522,0.0057312455224644,0.0053413219544121,四川美丰
