stock,date,score1,score2
'002861,2024-01-26,18.613962,19.184788
'002862,2024-01-26,26.424435,27.679777
'002863,2024-01-26,10.331173,10.459601
'002864,2024-01-26,37.572052,38.910316
'002865,2024-01-26,105.28247,105.745804
'002866,2024-01-26,34.478233,35.151093
'002867,2024-01-26,41.575024,42.31808
'002868,2024-01-26,29.717659,28.885664
'002869,2024-01-26,33.78839,34.26543
'002870,2024-01-26,34.66121,34.999565
'002871,2024-01-26,38.980206,39.13113
'002872,2024-01-26,8.124917,8.213003
'002873,2024-01-26,41.070152,41.992844
'002875,2024-01-26,24.803852,23.867884
'002876,2024-01-26,59.296696,59.776905
'002877,2024-01-26,28.049776,28.04364
'002878,2024-01-26,55.40494,56.73953
'002879,2024-01-26,23.233845,23.15795
'002881,2024-01-26,56.651684,58.125706
'002882,2024-01-26,17.189133,17.357904
'002883,2024-01-26,35.81344,36.373135
'002884,2024-01-26,92.82572,93.54654
'002885,2024-01-26,54.235565,56.15834
'002886,2024-01-26,48.98842,49.284134
'002887,2024-01-26,38.411438,38.20589
'002888,2024-01-26,40.04788,42.49365
'002889,2024-01-26,34.597088,35.50733
'002890,2024-01-26,29.333138,29.862225
'002891,2024-01-26,66.90965,65.66795
'002892,2024-01-26,72.906586,75.3206
'002893,2024-01-26,17.527168,19.26781
'002895,2024-01-26,19.898066,19.789621
'002896,2024-01-26,58.555977,60.14036
'002897,2024-01-26,58.47252,58.210346
'002898,2024-01-26,15.2872505,15.457545
'002899,2024-01-26,16.674458,16.749989
'002900,2024-01-26,22.267733,22.743773
'002901,2024-01-26,39.487423,40.166462
'002902,2024-01-26,31.837097,33.071236
'002903,2024-01-26,35.891487,35.491623
'002905,2024-01-26,24.916996,25.01367
'002906,2024-01-26,31.293344,31.85064
'002907,2024-01-26,16.125658,16.344131
'002908,2024-01-26,37.642857,38.00177
'002909,2024-01-26,22.38098,22.062256
'002910,2024-01-26,11.295216,11.145527
'002911,2024-01-26,23.089376,23.122051
'002912,2024-01-26,70.13745,72.15974
'002913,2024-01-26,61.901024,62.95374
'002915,2024-01-26,31.610931,32.835438
'002916,2024-01-26,118.21384,119.787796
'002917,2024-01-26,23.712952,23.826714
'002918,2024-01-26,37.825554,37.53962
'002919,2024-01-26,69.05071,75.02862
'002920,2024-01-26,118.33387,119.78452
'002921,2024-01-26,22.612135,22.718855
'002922,2024-01-26,26.146353,26.059376
'002923,2024-01-26,43.32758,44.743145
'002925,2024-01-26,37.279263,37.84495
'002926,2024-01-26,7.9624944,8.163201
'002927,2024-01-26,37.40852,37.30957
'002928,2024-01-26,16.532486,16.48107
'002929,2024-01-26,39.26271,40.237217
'002930,2024-01-26,37.254448,37.73973
'002931,2024-01-26,32.82211,32.038635
'002932,2024-01-26,88.92054,90.07997
'002933,2024-01-26,35.763527,35.01209
'002935,2024-01-26,62.451767,62.222248
'002936,2024-01-26,2.9167309,2.9263935
'002937,2024-01-26,40.576885,40.934834
'002938,2024-01-26,23.334913,23.55333
'002939,2024-01-26,8.340554,8.5014
'002940,2024-01-26,45.482853,46.17606
'002941,2024-01-26,12.94984,13.214912
'002942,2024-01-26,25.611546,25.843807
'002943,2024-01-26,34.73454,34.516636
'002945,2024-01-26,14.510614,14.61268
'002946,2024-01-26,11.5603075,11.549354
'002947,2024-01-26,52.042473,52.359997
'002948,2024-01-26,3.9802785,4.001472
'002949,2024-01-26,15.178694,15.279009
'002950,2024-01-26,16.399424,16.649067
'002951,2024-01-26,8.830463,8.883479
'002952,2024-01-26,68.79042,71.85631
'002953,2024-01-26,23.424747,23.489244
'002955,2024-01-26,53.13329,53.607708
'002956,2024-01-26,44.151546,43.659405
'002957,2024-01-26,17.94491,17.987816
'002958,2024-01-26,3.1616344,3.167648
'002959,2024-01-26,68.469,68.6435
'002960,2024-01-26,36.28098,36.634125
'002961,2024-01-26,15.436785,15.725842
'002962,2024-01-26,26.57475,27.010344
'002963,2024-01-26,15.168749,15.241763
'002965,2024-01-26,40.624214,39.85016
'002966,2024-01-26,8.077576,8.232253
'002967,2024-01-26,22.735914,23.242172
'002968,2024-01-26,42.701,42.804653
'002969,2024-01-26,4.1565037,4.178598
'002970,2024-01-26,60.91472,62.080723
'002972,2024-01-26,18.275652,18.413324
'003816,2024-01-26,3.4663324,3.5225723
'300002,2024-01-26,134.50441,139.11856
'300003,2024-01-26,68.98994,70.56491
'300004,2024-01-26,25.233494,25.272795
'300005,2024-01-26,76.2613,78.753784
'300006,2024-01-26,28.727623,29.4927
'300007,2024-01-26,73.832596,77.92079
'300008,2024-01-26,45.83879,46.38267
'300009,2024-01-26,177.26021,181.73672
'300010,2024-01-26,14.302487,14.555154
'300011,2024-01-26,63.5246,64.09572
'300012,2024-01-26,248.68129,262.66708
'300013,2024-01-26,17.512049,17.60673
'300014,2024-01-26,700.126,695.0817
'300015,2024-01-26,928.6279,926.216
'300016,2024-01-26,51.22206,52.262135
'300017,2024-01-26,180.69414,183.28474
'300018,2024-01-26,39.076164,38.91898
'300019,2024-01-26,112.69077,113.1968
'300020,2024-01-26,52.254784,55.601273
'300021,2024-01-26,53.02073,53.46934
'300022,2024-01-26,20.056871,20.064922
'300024,2024-01-26,263.51556,267.2957
'300025,2024-01-26,72.64596,73.80523
'300026,2024-01-26,202.69345,207.28743
'300027,2024-01-26,40.474884,41.679134
'300029,2024-01-26,7.1534925,7.157857
'300031,2024-01-26,109.42268,116.8509
'300032,2024-01-26,25.174442,25.353401
'300033,2024-01-26,1219.5295,1276.5228
'300034,2024-01-26,112.309135,113.81384
'300035,2024-01-26,82.884155,83.80573
'300036,2024-01-26,98.42724,101.964264
'300037,2024-01-26,279.43427,277.5072
'300039,2024-01-26,73.318436,76.11254
'300040,2024-01-26,33.95192,33.711254
'300041,2024-01-26,73.13353,73.61767
'300042,2024-01-26,102.983734,104.31396
'300043,2024-01-26,76.03517,78.71021
'300044,2024-01-26,40.447052,43.073654
'300045,2024-01-26,164.69118,173.28656
'300046,2024-01-26,61.630295,62.55025
'300047,2024-01-26,41.706757,43.583424
'300048,2024-01-26,40.665367,40.68516
'300049,2024-01-26,150.53262,146.481
'300050,2024-01-26,39.754574,40.562576
'300051,2024-01-26,67.830925,67.1517
'300052,2024-01-26,43.055412,44.71089
'300053,2024-01-26,58.28877,61.1993
'300054,2024-01-26,268.37216,276.321
'300055,2024-01-26,49.990543,51.130684
'300056,2024-01-26,48.58451,49.28712
'300057,2024-01-26,15.827076,15.911029
'300058,2024-01-26,131.27115,136.9444
'300059,2024-01-26,1059.6096,1077.7698
'300061,2024-01-26,29.913443,31.353065
'300062,2024-01-26,40.222675,40.140064
'300063,2024-01-26,49.84727,48.481724
'300065,2024-01-26,82.366516,85.51796
'300066,2024-01-26,98.23185,99.87122
'300067,2024-01-26,25.326405,25.365585
'300068,2024-01-26,32.675186,32.29657
'300069,2024-01-26,30.9633,30.862545
'300070,2024-01-26,96.26462,96.39178
'300071,2024-01-26,37.414307,38.994373
'300072,2024-01-26,74.28046,74.84482
'300073,2024-01-26,157.6177,154.12811
'300074,2024-01-26,60.838024,61.961464
'300075,2024-01-26,134.1242,140.63766
'300076,2024-01-26,44.609333,44.265633
'300078,2024-01-26,54.282284,55.57832
'300079,2024-01-26,67.12091,68.73506
'300080,2024-01-26,12.839966,12.685307
'300081,2024-01-26,49.186417,50.958633
'300082,2024-01-26,55.92718,55.731255
'300083,2024-01-26,47.21581,48.343323
'300084,2024-01-26,32.850765,32.9886
'300085,2024-01-26,142.35194,145.4098
'300086,2024-01-26,28.682007,29.285376
'300087,2024-01-26,137.28194,141.46329
'300088,2024-01-26,106.75543,108.67153
'300091,2024-01-26,31.965351,32.229805
'300092,2024-01-26,32.815395,33.449894
'300093,2024-01-26,41.092583,43.019062
'300094,2024-01-26,11.52103,11.701836
'300095,2024-01-26,32.833633,33.001793
'300096,2024-01-26,24.585789,27.918375
'300097,2024-01-26,32.25032,33.56447
'300098,2024-01-26,58.90431,61.834415
'300099,2024-01-26,89.824875,91.10205
'300100,2024-01-26,35.11951,35.341263
'300101,2024-01-26,166.24171,169.96124
'300102,2024-01-26,37.73534,38.307373
'300103,2024-01-26,32.562508,32.44352
'300105,2024-01-26,42.120926,42.78564
'300106,2024-01-26,13.823685,13.629742
'300107,2024-01-26,53.546524,53.150536
'300108,2024-01-26,20.322958,21.279936
'300109,2024-01-26,79.73634,80.62957
'300110,2024-01-26,20.147963,20.641659
'300111,2024-01-26,6.996581,7.0762672
'300112,2024-01-26,40.196598,40.098515
'300113,2024-01-26,159.19693,163.0999
'300114,2024-01-26,242.46542,246.57385
'300115,2024-01-26,144.36812,145.4338
'300116,2024-01-26,13.316121,13.250364
'300117,2024-01-26,19.273272,19.096457
'300118,2024-01-26,57.371284,56.3158
'300119,2024-01-26,95.34765,96.119095
'300120,2024-01-26,23.340994,23.430716
'300121,2024-01-26,54.322933,54.64643
'300122,2024-01-26,333.5376,360.46768
'300123,2024-01-26,41.924572,43.214363
'300124,2024-01-26,1289.9987,1318.6293
'300125,2024-01-26,57.454906,55.99626
'300126,2024-01-26,26.599367,26.74235
'300127,2024-01-26,40.40696,40.85517
'300128,2024-01-26,42.272373,42.53625
'300129,2024-01-26,55.979088,55.556778
'300130,2024-01-26,153.99312,159.09502
'300131,2024-01-26,104.72873,108.77645
'300132,2024-01-26,33.510067,33.76799
'300133,2024-01-26,145.46184,153.7723
'300134,2024-01-26,44.401623,45.019592
'300135,2024-01-26,37.497738,42.218674
'300136,2024-01-26,279.01816,282.6963
'300137,2024-01-26,26.084118,26.508236
'300138,2024-01-26,63.495876,63.97507
'300139,2024-01-26,50.23867,51.204887
'300140,2024-01-26,30.369059,30.687967
'300141,2024-01-26,46.914185,47.024967
'300142,2024-01-26,312.7313,315.17273
'300143,2024-01-26,42.19933,42.8714
'300144,2024-01-26,150.8186,149.88441
'300145,2024-01-26,59.72787,60.332542
'300146,2024-01-26,494.29968,497.637
'300147,2024-01-26,17.112093,18.18129
'300148,2024-01-26,21.4545,23.1508
'300149,2024-01-26,48.64863,49.757042
'300150,2024-01-26,22.873287,23.210724
'300151,2024-01-26,133.2323,136.79295
'300153,2024-01-26,33.848557,33.72181
'300154,2024-01-26,36.201176,36.534775
'300155,2024-01-26,46.75727,47.093716
'300157,2024-01-26,21.671032,22.010538
'300158,2024-01-26,39.6149,40.71997
'300159,2024-01-26,48.2909,49.04756
'300160,2024-01-26,42.271046,42.173874
'300161,2024-01-26,49.029366,50.878925
'300162,2024-01-26,39.57381,40.068176
'300163,2024-01-26,23.908047,24.128876
'300164,2024-01-26,29.599579,29.93044
'300165,2024-01-26,40.624947,42.206673
'300166,2024-01-26,162.93456,170.30963
'300167,2024-01-26,20.884365,22.076584
'300168,2024-01-26,66.20462,68.600235
'300169,2024-01-26,21.802124,22.51949
'300170,2024-01-26,51.466846,53.125347
'300171,2024-01-26,149.92955,152.03319
'300172,2024-01-26,38.618927,39.482754
'300173,2024-01-26,24.904606,25.206337
'300174,2024-01-26,59.231697,59.54727
'300176,2024-01-26,30.851042,31.042545
'300177,2024-01-26,84.72791,85.78826
'300179,2024-01-26,55.623444,56.489376
'300180,2024-01-26,29.098186,29.793884
'300181,2024-01-26,77.472534,78.02578
'300182,2024-01-26,148.39827,156.58394
'300183,2024-01-26,73.13668,75.12869
'300184,2024-01-26,46.24227,47.557762
'300185,2024-01-26,20.724913,20.711494
'300187,2024-01-26,52.532314,52.729305
'300188,2024-01-26,189.30882,198.01878
'300189,2024-01-26,20.767084,20.998625
'300190,2024-01-26,51.17265,51.131107
'300191,2024-01-26,59.647278,62.129482
'300192,2024-01-26,32.251755,34.27177
'300193,2024-01-26,21.588367,21.801617
'300195,2024-01-26,24.561089,24.660034
'300196,2024-01-26,38.597595,38.589745
'300197,2024-01-26,69.46044,70.630226
'300198,2024-01-26,27.992271,27.75516
'300199,2024-01-26,105.86954,110.65858
'300200,2024-01-26,32.190556,33.14851
'300201,2024-01-26,50.35394,52.13045
'300203,2024-01-26,16.49178,16.979773
'300204,2024-01-26,80.322044,83.43487
'300206,2024-01-26,66.67879,67.75809
'300207,2024-01-26,96.987144,96.55771
'300209,2024-01-26,8.652363,8.878117
'300210,2024-01-26,53.668964,59.27563
'300211,2024-01-26,60.733208,62.570873
'300212,2024-01-26,236.37065,251.91463
'300213,2024-01-26,43.46494,44.97584
'300214,2024-01-26,21.11688,21.064629
'300215,2024-01-26,99.90343,99.813286
'300217,2024-01-26,67.20984,67.94622
'300218,2024-01-26,27.870275,28.222641
'300219,2024-01-26,41.120667,41.809235
'300220,2024-01-26,33.32287,33.667496
'300221,2024-01-26,24.372385,24.467447
'300222,2024-01-26,45.99582,46.800507
'300223,2024-01-26,149.91147,154.79758
'300224,2024-01-26,52.886295,53.500557
'300225,2024-01-26,62.431488,69.96927
'300226,2024-01-26,205.67534,210.49763
'300227,2024-01-26,41.09657,41.734135
'300228,2024-01-26,45.55634,46.079735
'300229,2024-01-26,80.73423,84.364975
'300230,2024-01-26,29.348747,29.416248
'300231,2024-01-26,102.19834,105.38153
'300232,2024-01-26,68.037735,68.80459
'300233,2024-01-26,35.760006,36.5518
'300234,2024-01-26,32.479565,32.428436
'300235,2024-01-26,58.89165,63.146908
'300236,2024-01-26,82.610985,83.47264
'300237,2024-01-26,36.937653,36.40091
'300238,2024-01-26,53.716877,54.71832
'300239,2024-01-26,32.849514,33.217697
'300240,2024-01-26,23.84871,24.094797
'300241,2024-01-26,21.30906,21.733547
'300242,2024-01-26,19.600437,20.481005
'300243,2024-01-26,42.59749,42.73003
'300244,2024-01-26,219.92975,223.58626
'300245,2024-01-26,34.92762,35.71609
'300246,2024-01-26,59.92525,61.209343
'300247,2024-01-26,22.950306,22.97163
'300248,2024-01-26,93.84938,95.50262
'300249,2024-01-26,41.764538,42.83784
'300250,2024-01-26,69.53433,70.41947
'300251,2024-01-26,212.83588,213.55609
'300252,2024-01-26,43.380737,44.107044
'300253,2024-01-26,236.30042,243.94173
'300254,2024-01-26,14.149433,14.61207
'300255,2024-01-26,90.81675,101.701866
'300256,2024-01-26,13.020865,13.301498
'300258,2024-01-26,53.5223,55.180527
'300259,2024-01-26,56.361103,56.445522
'300260,2024-01-26,154.10939,159.44072
'300261,2024-01-26,64.87822,65.52237
'300262,2024-01-26,26.641237,26.83256
'300263,2024-01-26,56.36831,56.645905
'300264,2024-01-26,31.121887,31.640932
'300265,2024-01-26,22.80152,23.233103
'300266,2024-01-26,51.58805,52.70791
'300267,2024-01-26,33.718655,34.44469
'300268,2024-01-26,25.151686,26.225193
'300269,2024-01-26,22.072344,23.092562
'300270,2024-01-26,50.182323,50.746975
'300271,2024-01-26,64.17197,66.73063
'300272,2024-01-26,35.37735,35.512676
'300274,2024-01-26,537.8704,550.41925
'300275,2024-01-26,50.18436,52.10919
'300276,2024-01-26,63.77097,64.39892
'300277,2024-01-26,44.21569,45.10573
'300278,2024-01-26,15.0377865,15.35207
'300279,2024-01-26,35.88937,36.149384
'300280,2024-01-26,38.81683,42.0684
'300281,2024-01-26,35.72759,36.254772
'300282,2024-01-26,12.570764,12.560847
'300283,2024-01-26,38.150246,37.758965
'300284,2024-01-26,21.791885,21.978773
'300285,2024-01-26,264.23975,269.57843
'300286,2024-01-26,159.3376,159.41035
'300287,2024-01-26,48.139374,49.56424
'300288,2024-01-26,93.47181,97.24196
'300289,2024-01-26,15.808693,16.166689
'300290,2024-01-26,35.41775,37.158398
'300291,2024-01-26,52.112602,55.68342
'300292,2024-01-26,33.900677,34.8183
'300293,2024-01-26,66.61381,66.984535
'300294,2024-01-26,149.9915,154.7663
'300295,2024-01-26,47.065937,49.490826
'300296,2024-01-26,106.83168,109.49018
'300298,2024-01-26,173.8098,176.80095
'300299,2024-01-26,43.99698,47.673267
'300300,2024-01-26,25.863756,27.259766
'300301,2024-01-26,9.392754,9.629641
'300302,2024-01-26,85.3264,90.022224
'300303,2024-01-26,86.630875,87.851494
'300304,2024-01-26,52.010334,52.084076
'300305,2024-01-26,38.81286,38.610867
'300306,2024-01-26,51.024445,52.080795
'300307,2024-01-26,13.957592,14.191529
'300308,2024-01-26,479.78882,480.21234
'300310,2024-01-26,32.884224,33.945984
'300311,2024-01-26,43.501038,44.514366
'300313,2024-01-26,19.42218,20.674849
'300314,2024-01-26,56.89822,55.79206
'300315,2024-01-26,59.06624,65.86371
'300316,2024-01-26,361.9859,358.2826
'300317,2024-01-26,13.988473,13.820193
'300318,2024-01-26,39.32464,40.006042
'300319,2024-01-26,69.86072,70.53575
'300320,2024-01-26,63.09371,63.050865
'300321,2024-01-26,40.46047,40.38299
'300322,2024-01-26,45.076885,45.87662
'300323,2024-01-26,22.42503,22.757889
'300324,2024-01-26,82.50842,84.15129
'300326,2024-01-26,70.96665,72.07778
'300327,2024-01-26,62.684216,64.19693
'300328,2024-01-26,36.878628,37.453484
'300329,2024-01-26,26.81786,27.185623
'300331,2024-01-26,70.17704,72.39303
'300332,2024-01-26,16.1379,16.402222
'300333,2024-01-26,24.090782,24.409792
'300334,2024-01-26,17.548546,17.796854
'300335,2024-01-26,15.032719,15.074781
'300337,2024-01-26,33.71982,34.25743
'300338,2024-01-26,19.38076,20.228676
'300339,2024-01-26,150.71503,154.72263
'300340,2024-01-26,43.540615,44.702087
'300341,2024-01-26,46.632984,47.487293
'300342,2024-01-26,59.121212,60.75833
'300343,2024-01-26,88.78936,89.015236
'300344,2024-01-26,25.306606,26.31143
'300345,2024-01-26,32.303814,31.941761
'300346,2024-01-26,279.7207,286.90353
'300347,2024-01-26,657.29926,649.5465
'300348,2024-01-26,112.84229,115.36063
'300349,2024-01-26,76.67961,76.64853
'300350,2024-01-26,18.21735,19.13969
'300351,2024-01-26,86.70337,87.65118
'300352,2024-01-26,87.143715,90.42975
'300353,2024-01-26,58.925808,61.450336
'300354,2024-01-26,149.39258,151.27116
'300355,2024-01-26,37.783543,38.055458
'300357,2024-01-26,146.38606,149.7025
'300358,2024-01-26,55.859848,56.676968
'300359,2024-01-26,43.869312,46.103775
'300360,2024-01-26,83.7444,86.99045
'300363,2024-01-26,96.4616,97.404465
'300364,2024-01-26,114.09991,125.97775
'300365,2024-01-26,73.130875,75.4315
'300366,2024-01-26,73.383255,76.665924
'300368,2024-01-26,53.860058,56.585655
'300369,2024-01-26,75.1121,77.159004
'300370,2024-01-26,40.110558,41.09172
'300371,2024-01-26,54.448723,54.517838
'300373,2024-01-26,183.17874,186.71463
'300374,2024-01-26,23.351019,25.673151
'300375,2024-01-26,34.79855,34.681408
'300376,2024-01-26,143.83221,144.49129
'300377,2024-01-26,84.06497,88.23606
'300378,2024-01-26,45.094986,46.50888
'300379,2024-01-26,110.99591,120.12492
'300380,2024-01-26,42.409973,44.32064
'300381,2024-01-26,46.803143,47.543205
'300382,2024-01-26,105.87833,106.973465
'300383,2024-01-26,187.21562,193.64114
'300384,2024-01-26,88.61052,90.31136
'300385,2024-01-26,26.382168,26.512768
'300386,2024-01-26,47.341267,48.128418
'300387,2024-01-26,33.506203,33.76926
'300388,2024-01-26,39.554554,39.928288
'300389,2024-01-26,72.82446,72.66163
'300390,2024-01-26,210.90352,208.60052
'300391,2024-01-26,28.206295,28.912277
'300393,2024-01-26,60.40087,59.59838
'300394,2024-01-26,399.4452,406.69095
'300395,2024-01-26,234.70152,247.41002
'300396,2024-01-26,141.04823,144.9484
'300397,2024-01-26,35.51407,36.37197
'300398,2024-01-26,82.44176,84.81699
'300399,2024-01-26,32.612198,33.19932
'300400,2024-01-26,47.050373,48.526005
'300401,2024-01-26,59.45142,58.88159
'300402,2024-01-26,20.279886,20.24482
'300403,2024-01-26,44.140976,44.406364
'300404,2024-01-26,41.740883,42.362633
'300405,2024-01-26,24.567167,25.42044
'300406,2024-01-26,82.94729,84.25231
'300407,2024-01-26,37.278263,36.98684
'300408,2024-01-26,116.779495,118.56611
'300409,2024-01-26,61.938133,61.492233
'300410,2024-01-26,40.746655,41.332195
'300411,2024-01-26,25.255148,25.020487
'300412,2024-01-26,45.287655,45.78571
'300413,2024-01-26,40.992638,44.364998
'300414,2024-01-26,36.43651,36.708908
'300415,2024-01-26,67.557236,67.18255
'300416,2024-01-26,112.617294,116.34229
'300417,2024-01-26,46.109695,47.03761
'300418,2024-01-26,139.47165,141.64348
'300419,2024-01-26,45.303726,48.024197
'300420,2024-01-26,27.735537,28.151104
'300421,2024-01-26,28.941936,29.180952
'300422,2024-01-26,31.454966,31.565304
'300423,2024-01-26,32.338123,32.162113
'300424,2024-01-26,23.463612,23.735605
'300425,2024-01-26,40.4021,40.687565
'300426,2024-01-26,53.108017,56.75023
'300427,2024-01-26,22.199232,22.696148
'300428,2024-01-26,74.914955,74.50548
'300429,2024-01-26,72.967476,75.552536
'300430,2024-01-26,52.205166,54.62904
'300432,2024-01-26,78.51845,81.443794
'300433,2024-01-26,73.871796,74.45327
'300434,2024-01-26,38.993435,40.134693
'300435,2024-01-26,43.685318,43.79006
'300436,2024-01-26,50.402,52.21855
'300437,2024-01-26,36.16355,36.10193
'300438,2024-01-26,125.09305,121.47829
'300439,2024-01-26,36.29277,36.873592
'300440,2024-01-26,30.08156,30.574322
'300441,2024-01-26,47.333992,47.322456
'300442,2024-01-26,44.12637,44.94361
'300443,2024-01-26,105.85826,107.533394
'300444,2024-01-26,26.352377,26.387177
'300445,2024-01-26,81.68036,83.039665
'300446,2024-01-26,52.063446,52.887047
'300447,2024-01-26,47.786827,48.535213
'300448,2024-01-26,41.027977,41.880722
'300449,2024-01-26,22.555481,22.930897
'300450,2024-01-26,503.14957,497.7797
'300451,2024-01-26,107.631805,113.08164
'300452,2024-01-26,74.963326,76.88637
'300453,2024-01-26,50.050106,50.89787
'300454,2024-01-26,67.17553,70.4626
'300455,2024-01-26,41.87852,42.9901
'300456,2024-01-26,129.87375,128.80472
'300457,2024-01-26,105.06507,104.18628
'300458,2024-01-26,82.20615,84.57673
'300459,2024-01-26,63.93224,68.17092
'300460,2024-01-26,16.640285,16.73347
'300461,2024-01-26,42.304634,42.667736
'300462,2024-01-26,23.926575,24.364952
'300463,2024-01-26,49.24274,50.095566
'300464,2024-01-26,15.251981,15.531768
'300465,2024-01-26,30.712616,31.559412
'300466,2024-01-26,36.157635,37.52569
'300467,2024-01-26,65.81735,66.27491
'300468,2024-01-26,49.795433,51.25193
'300469,2024-01-26,42.420544,44.223812
'300470,2024-01-26,141.4185,141.95718
'300471,2024-01-26,66.257,67.43742
'300472,2024-01-26,21.793968,22.010057
'300473,2024-01-26,20.388523,20.46105
'300474,2024-01-26,201.90703,207.75102
'300475,2024-01-26,71.864815,73.32307
'300476,2024-01-26,83.86538,85.257805
'300477,2024-01-26,24.263487,24.220886
'300478,2024-01-26,24.939304,24.647135
'300479,2024-01-26,38.181843,38.69037
'300480,2024-01-26,68.13823,69.83445
'300481,2024-01-26,54.974003,55.196392
'300482,2024-01-26,147.10649,147.79994
'300483,2024-01-26,20.216526,21.05952
'300484,2024-01-26,52.053013,52.151913
'300485,2024-01-26,44.089664,45.144627
'300486,2024-01-26,14.899892,15.266074
'300487,2024-01-26,285.12247,288.37225
'300488,2024-01-26,63.496475,64.39905
'300489,2024-01-26,58.064396,58.907265
'300490,2024-01-26,22.880112,23.043379
'300491,2024-01-26,39.85842,40.580784
'300492,2024-01-26,129.08504,133.79195
'300493,2024-01-26,31.500395,31.983114
'300495,2024-01-26,13.100044,13.704327
'300496,2024-01-26,278.79926,293.9062
'300497,2024-01-26,56.060726,56.83042
'300498,2024-01-26,40.82432,40.66063
'300499,2024-01-26,56.176807,56.73896
'300500,2024-01-26,38.150314,38.59978
'300501,2024-01-26,42.999615,43.22752
'300502,2024-01-26,386.6798,402.03186
'300503,2024-01-26,42.245995,43.56729
'300504,2024-01-26,18.305801,18.558695
'300505,2024-01-26,30.346346,30.672363
'300506,2024-01-26,22.6323,23.90212
'300508,2024-01-26,52.51752,52.997368
'300509,2024-01-26,29.351524,29.423634
'300510,2024-01-26,35.329697,35.194077
'300511,2024-01-26,16.420223,16.592592
'300512,2024-01-26,27.89311,27.926596
'300513,2024-01-26,32.627438,33.849728
'300514,2024-01-26,31.804926,31.635698
'300515,2024-01-26,23.765213,24.148575
'300516,2024-01-26,46.909035,48.070904
'300517,2024-01-26,24.017529,24.365095
'300518,2024-01-26,32.35316,33.02572
'300519,2024-01-26,38.094967,38.845657
'300520,2024-01-26,45.991837,47.265987
'300521,2024-01-26,24.448133,24.94939
'300522,2024-01-26,64.658615,65.79018
'300523,2024-01-26,53.015835,54.295536
'300525,2024-01-26,127.59571,131.25888
'300527,2024-01-26,14.754868,15.034217
'300528,2024-01-26,12.7593155,12.984827
'300529,2024-01-26,46.37739,47.540955
'300530,2024-01-26,55.049335,55.165268
'300531,2024-01-26,53.92892,53.962555
'300532,2024-01-26,54.050156,54.74038
'300533,2024-01-26,67.21106,70.87127
'300534,2024-01-26,34.352665,35.69747
'300535,2024-01-26,29.558222,29.504066
'300536,2024-01-26,65.541916,67.924934
'300537,2024-01-26,30.225248,30.278933
'300538,2024-01-26,49.57797,49.940346
'300539,2024-01-26,26.586477,27.062254
'300540,2024-01-26,36.006023,35.82313
'300541,2024-01-26,37.90132,38.77998
'300542,2024-01-26,42.41377,43.35977
'300543,2024-01-26,48.284866,48.69575
'300545,2024-01-26,62.384747,62.668903
'300546,2024-01-26,50.197052,51.26431
'300547,2024-01-26,65.69487,65.68422
'300548,2024-01-26,68.95189,71.49631
'300549,2024-01-26,38.64999,38.901432
'300550,2024-01-26,40.057392,40.006874
'300551,2024-01-26,72.19122,79.27231
'300552,2024-01-26,50.18587,52.55021
'300553,2024-01-26,42.152527,46.662624
'300554,2024-01-26,44.62582,45.141476
'300555,2024-01-26,17.98104,18.614088
'300557,2024-01-26,34.357975,35.256947
'300558,2024-01-26,49.4748,52.390858
'300559,2024-01-26,80.687294,84.421
'300560,2024-01-26,47.52656,48.15977
'300561,2024-01-26,69.50517,70.206474
'300562,2024-01-26,36.57571,37.24736
'300563,2024-01-26,29.365976,29.964996
'300564,2024-01-26,23.275934,23.536907
'300565,2024-01-26,19.347029,19.372671
'300566,2024-01-26,50.810524,50.95182
'300567,2024-01-26,229.71492,244.74419
'300568,2024-01-26,102.23535,101.23387
'300569,2024-01-26,56.04426,57.685505
'300570,2024-01-26,68.76041,70.24726
'300571,2024-01-26,102.73322,107.06282
'300572,2024-01-26,48.613163,50.32891
'300573,2024-01-26,239.1669,244.25682
'300575,2024-01-26,50.009533,50.71622
'300576,2024-01-26,104.4876,109.49779
'300577,2024-01-26,50.22975,49.84544
'300578,2024-01-26,31.16928,32.34885
'300579,2024-01-26,82.93571,86.20963
'300580,2024-01-26,43.115463,45.387127
'300581,2024-01-26,110.05461,111.14707
'300582,2024-01-26,26.558437,26.81285
'300583,2024-01-26,30.49368,30.881136
'300584,2024-01-26,35.51427,36.4728
'300585,2024-01-26,31.884354,32.329678
'300586,2024-01-26,47.983334,48.57765
'300587,2024-01-26,48.08931,48.50644
'300588,2024-01-26,19.011509,19.700794
'300589,2024-01-26,53.06725,53.77278
'300590,2024-01-26,63.293846,64.85489
'300591,2024-01-26,7.9086084,7.838226
'300592,2024-01-26,23.163296,24.026
'300593,2024-01-26,57.269566,58.987995
'300594,2024-01-26,20.6304,20.700474
'300595,2024-01-26,267.04092,270.6311
'300596,2024-01-26,44.04036,44.8664
'300597,2024-01-26,9.019777,9.282509
'300598,2024-01-26,83.09231,84.11358
'300599,2024-01-26,8.824507,8.743433
'300600,2024-01-26,32.01164,32.511143
'300601,2024-01-26,64.949524,68.20582
'300602,2024-01-26,76.40144,78.50276
'300604,2024-01-26,243.14511,254.32935
'300605,2024-01-26,28.903841,29.230232
'300606,2024-01-26,49.520267,49.44448
'300607,2024-01-26,77.8851,79.926186
