,公司代码 ,Name,code,上市日期
2405,898,鞍钢股份,'000898,1997/12/25
2406,600635,  大众公用,'600635,  1993-03-04
2407,600281,  太化股份,'600281,  2000-11-09
2408,2016,世荣兆业,'002016,2004/7/8
2409,300142,沃森生物,'300142,2010/11/12
2410,300720,海川智能,'300720,2017/11/6
2411,300107,建新股份,'300107,2010/8/20
2412,2561,徐家汇,'002561,2011/3/3
2413,2652,扬子新材,'002652,2012/1/19
2414,600804,  鹏博士,'600804,  1994-01-03
2415,2775,文科园林,'002775,2015/6/29
2416,600138,  中青旅,'600138,  1997-12-03
2417,603711,  香飘飘,'603711,  2017-11-30
2418,2170,芭田股份,'002170,2007/9/19
2419,300613,富瀚微,'300613,2017/2/20
2420,601857,  中国石油,'601857,  2007-11-05
2421,603013,  亚普股份,'603013,  2018-05-09
2422,2732,燕塘乳业,'002732,2014/12/5
2423,603076,  乐惠国际,'603076,  2017-11-13
2424,600706,  曲江文旅,'600706,  1996-05-16
2425,2781,奇信股份,'002781,2015/12/22
2426,2184,海得控制,'002184,2007/11/16
2427,300120,经纬辉开,'300120,2010/9/17
2428,821,京山轻机,'000821,1998/6/26
2429,2146,荣盛发展,'002146,2007/8/8
2430,300771,智莱科技,'300771,2019/4/22
2431,2137,麦达数字,'002137,2007/6/13
2432,2546,新联电子,'002546,2011/2/11
2433,601020,  华钰矿业,'601020,  2016-03-16
2434,603129,  春风动力,'603129,  2017-08-18
2435,300176,派生科技,'300176,2011/2/15
2436,925,众合科技,'000925,1999/6/11
2437,300103,达刚控股,'300103,2010/8/12
2438,2089,*ST新海,'002089,2006/11/30
2439,591,太阳能,'000591,1996/2/8
2440,600807,  ST天业,'600807,  1994-01-03
2441,2584,西陇科学,'002584,2011/6/2
2442,603297,  永新光学,'603297,  2018-09-10
2443,65,北方国际,'000065,1998/6/5
2444,2300,太阳电缆,'002300,2009/10/21
2445,600557,  康缘药业,'600557,  2002-09-18
2446,581,威孚高科,'000581,1998/9/24
2447,300212,易华录,'300212,2011/5/5
2448,600973,  宝胜股份,'600973,  2004-08-02
2449,2716,ST金贵,'002716,2014/1/28
2450,705,浙江震元,'000705,1997/4/10
2451,917,电广传媒,'000917,1999/3/25
2452,2597,金禾实业,'002597,2011/7/7
2453,2831,裕同科技,'002831,2016/12/16
2454,603939,  益丰药房,'603939,  2015-02-17
2455,600755,  厦门国贸,'600755,  1996-10-03
2456,300032,金龙机电,'300032,2009/12/25
2457,2956,西麦食品,'002956,2019/6/19
2458,2962,五方光电,'002962,2019/9/17
2459,603617,  君禾股份,'603617,  2017-07-03
2460,600642,  申能股份,'600642,  1993-04-16
2461,603600,  永艺股份,'603600,  2015-01-23
2462,600074,  *ST保千 ,'600074,  1997-06-23
2463,702,正虹科技,'000702,1997/3/18
2464,300418,昆仑万维,'300418,2015/1/21
2465,300258,精锻科技,'300258,2011/8/26
2466,603829,  洛凯股份,'603829,  2017-10-17
2467,2501,*ST利源,'002501,2010/11/17
2468,603998,  方盛制药,'603998,  2014-12-05
2469,603358,  华达科技,'603358,  2017-01-25
2470,300041,回天新材,'300041,2010/1/8
2471,300455,康拓红外,'300455,2015/5/15
2472,300256,星星科技,'300256,2011/8/19
2473,2869,金溢科技,'002869,2017/5/15
2474,721,西安饮食,'000721,1997/4/30
2475,601163,  三角轮胎,'601163,  2016-09-09
2476,601997,  贵阳银行,'601997,  2016-08-16
2477,600373,  中文传媒,'600373,  2002-03-04
2478,603615,  茶花股份,'603615,  2017-02-13
2479,603992,  松霖科技,'603992,  2019-08-26
2480,600816,  安信信托,'600816,  1994-01-28
2481,600231,  凌钢股份,'600231,  2000-05-11
2482,300227,光韵达,'300227,2011/6/8
2483,300680,隆盛科技,'300680,2017/7/25
2484,2669,康达新材,'002669,2012/4/16
2485,300758,七彩化学,'300758,2019/2/22
2486,2047,宝鹰股份,'002047,2005/5/31
2487,913,钱江摩托,'000913,1999/5/14
2488,2052,同洲电子,'002052,2006/6/27
2489,600614,  *ST鹏起,'600614,  1992-08-28
2490,601162,  天风证券,'601162,  2018-10-19
2491,300284,苏交科,'300284,2012/1/10
2492,603668,  天马科技,'603668,  2017-01-17
2493,600699,  均胜电子,'600699,  1993-12-06
2494,300087,荃银高科,'300087,2010/5/26
2495,300401,花园生物,'300401,2014/10/9
2496,601865,  福莱特,'601865,  2019-02-15
2497,600728,  佳都科技,'600728,  1996-07-16
2498,2088,鲁阳节能,'002088,2006/11/30
2499,600006,  东风汽车,'600006,  1999-07-27
2500,603566,  普莱柯,'603566,  2015-05-18
2501,716,黑芝麻,'000716,1997/4/18
2502,2839,张家港行,'002839,2017/1/24
2503,300068,南都电源,'300068,2010/4/21
2504,2788,鹭燕医药,'002788,2016/2/18
2505,600718,  东软集团,'600718,  1996-06-18
2506,600332,  白云山,'600332,  2001-02-06
2507,601375,  中原证券,'601375,  2017-01-03
2508,300621,维业股份,'300621,2017/3/16
2509,685,中山公用,'000685,1997/1/23
2510,2491,通鼎互联,'002491,2010/10/21
2511,300220,金运激光,'300220,2011/5/25
2512,300565,科信技术,'300565,2016/11/22
2513,2617,露笑科技,'002617,2011/9/20
2514,600215,  长春经开,'600215,  1999-09-09
2515,2106,莱宝高科,'002106,2007/1/12
2516,2339,积成电子,'002339,2010/1/22
2517,2364,中恒电气,'002364,2010/3/5
2518,600993,  马应龙,'600993,  2004-05-17
2519,603610,  麒盛科技,'603610,  2019-10-29
2520,601858,  中国科传,'601858,  2017-01-18
2521,300218,安利股份,'300218,2011/5/18
2522,2102,ST冠福,'002102,2006/12/29
2523,852,石化机械,'000852,1998/11/26
2524,2082,万邦德,'002082,2006/11/20
2525,600999,  招商证券,'600999,  2009-11-17
2526,851,高鸿股份,'000851,1998/6/9
2527,603967,  中创物流,'603967,  2019-04-29
2528,603166,  福达股份,'603166,  2014-11-27
2529,600163,  中闽能源,'600163,  1998-06-02
2530,601339,  百隆东方,'601339,  2012-06-12
2531,300247,融捷健康,'300247,2011/7/29
2532,600643,  爱建集团,'600643,  1993-04-26
2533,300709,精研科技,'300709,2017/10/19
2534,300620,光库科技,'300620,2017/3/10
2535,300740,御家汇,'300740,2018/2/8
2536,300572,安车检测,'300572,2016/12/6
2537,300677,英科医疗,'300677,2017/7/21
2538,300578,会畅通讯,'300578,2017/1/25
2539,300518,盛讯达,'300518,2016/6/24
2540,597,东北制药,'000597,1996/5/23
2541,2044,美年健康,'002044,2005/5/18
2542,930,中粮科技,'000930,1999/7/12
2543,600016,  民生银行,'600016,  2000-12-19
2544,600103,  青山纸业,'600103,  1997-07-03
2545,300185,通裕重工,'300185,2011/3/8
2546,2568,百润股份,'002568,2011/3/25
2547,603309,  维力医疗,'603309,  2015-03-02
2548,2671,龙泉股份,'002671,2012/4/26
2549,7,全新好,'000007,1992/4/13
2550,300006,莱美药业,'300006,2009/10/30
2551,600724,  宁波富达,'600724,  1996-07-16
2552,301,东方盛虹,'000301,2000/5/29
2553,2847,盐津铺子,'002847,2017/2/8
2554,2372,伟星新材,'002372,2010/3/18
2555,300755,华致酒行,'300755,2019/1/29
2556,603933,  睿能科技,'603933,  2017-07-06
2557,600248,  延长化建,'600248,  2000-06-22
2558,2327,富安娜,'002327,2009/12/30
2559,603041,  美思德,'603041,  2017-03-30
2560,600406,  国电南瑞,'600406,  2003-10-16
2561,601326,  秦港股份,'601326,  2017-08-16
2562,300219,鸿利智汇,'300219,2011/5/18
2563,300222,科大智能,'300222,2011/5/25
2564,600598,  北大荒,'600598,  2002-03-29
2565,18,神城A退,'000018,1992/6/16
2566,2723,金莱特,'002723,2014/1/29
2567,600676,  交运股份,'600676,  1993-09-28
2568,2709,天赐材料,'002709,2014/1/23
2569,600151,  航天机电,'600151,  1998-06-05
2570,2889,东方嘉盛,'002889,2017/7/31
2571,978,桂林旅游,'000978,2000/5/18
2572,600686,  金龙汽车,'600686,  1993-11-08
2573,2355,兴民智通,'002355,2010/2/9
2574,300746,汉嘉设计,'300746,2018/5/25
2575,300205,天喻信息,'300205,2011/4/21
2576,601208,  东材科技,'601208,  2011-05-20
2577,300225,金力泰,'300225,2011/5/31
2578,603236,  移远通信,'603236,  2019-07-16
2579,603040,  新坐标,'603040,  2017-02-09
2580,2672,东江环保,'002672,2012/4/26
2581,300188,美亚柏科,'300188,2011/3/16
2582,600185,  格力地产,'600185,  1999-06-11
2583,2335,科华恒盛,'002335,2010/1/13
2584,2883,中设股份,'002883,2017/6/20
2585,2100,天康生物,'002100,2006/12/26
2586,2116,中国海诚,'002116,2007/2/15
2587,603515,  欧普照明,'603515,  2016-08-19
2588,600523,  贵航股份,'600523,  2001-12-27
2589,752,*ST西发,'000752,1997/6/25
2590,2227,奥 特 迅,'002227,2008/5/6
2591,300231,银信科技,'300231,2011/6/15
2592,603386,  广东骏亚,'603386,  2017-09-12
2593,2842,翔鹭钨业,'002842,2017/1/19
2594,600242,  中昌数据,'600242,  2000-12-07
2595,603160,  汇顶科技,'603160,  2016-10-17
2596,600059,  古越龙山,'600059,  1997-05-16
2597,300195,长荣股份,'300195,2011/3/29
2598,601336,  新华保险,'601336,  2011-12-16
2599,300534,陇神戎发,'300534,2016/9/13
2600,601111,  中国国航,'601111,  2006-08-18
2601,411,英特集团,'000411,1996/7/16
2602,2475,立讯精密,'002475,2010/9/15
2603,2649,博彦科技,'002649,2012/1/6
2604,672,上峰水泥,'000672,1996/12/18
2605,600378,  昊华科技,'600378,  2001-01-11
2606,603318,  派思股份,'603318,  2015-04-24
2607,600197,  伊力特,'600197,  1999-09-16
2608,600239,  云南城投,'600239,  1999-12-02
2609,968,蓝焰控股,'000968,2000/6/22
2610,2789,建艺集团,'002789,2016/3/11
2611,600480,  凌云股份,'600480,  2003-08-15
2612,45,深纺织Ａ,'000045,1994/8/15
2613,603123,  翠微股份,'603123,  2012-05-03
2614,300127,银河磁体,'300127,2010/10/13
2615,858,五 粮 液,'000858,1998/4/27
2616,600605,  汇通能源,'600605,  1992-03-27
2617,300791,仙乐健康,'300791,2019/9/25
2618,2043,兔 宝 宝,'002043,2005/5/10
2619,2602,世纪华通,'002602,2011/7/28
2620,2915,中欣氟材,'002915,2017/12/5
2621,600317,  营口港,'600317,  2002-01-31
2622,926,福星股份,'000926,1999/6/18
2623,939,*ST凯迪,'000939,1999/9/23
2624,601168,  西部矿业,'601168,  2007-07-12
2625,300168,万达信息,'300168,2011/1/25
2626,563,陕国投Ａ,'000563,1994/1/10
2627,895,双汇发展,'000895,1998/12/10
2628,559,万向钱潮,'000559,1994/1/10
2629,600689,  上海三毛,'600689,  1993-11-08
2630,2073,软控股份,'002073,2006/10/18
2631,300285,国瓷材料,'300285,2012/1/13
2632,601009,  南京银行,'601009,  2007-07-19
2633,300135,宝利国际,'300135,2010/10/26
2634,300263,隆华科技,'300263,2011/9/16
2635,603203,  快克股份,'603203,  2016-11-08
2636,2353,杰瑞股份,'002353,2010/2/5
2637,2923,润都股份,'002923,2018/1/5
2638,601555,  东吴证券,'601555,  2011-12-12
2639,56,皇庭国际,'000056,1996/7/8
2640,600156,  华升股份,'600156,  1998-05-27
2641,603181,  皇马科技,'603181,  2017-08-24
2642,2524,光正集团,'002524,2010/12/17
2643,2615,哈尔斯,'002615,2011/9/9
2644,2863,今飞凯达,'002863,2017/4/18
2645,509,华塑控股,'000509,1993/5/7
2646,603286,  日盈电子,'603286,  2017-06-27
2647,300090,盛运环保,'300090,2010/6/25
2648,603177,  德创环保,'603177,  2017-02-07
2649,2826,易明医药,'002826,2016/12/9
2650,600289,  *ST信通,'600289,  2000-07-20
2651,2942,新农股份,'002942,2018/12/5
2652,502,绿景控股,'000502,1992/11/23
2653,300102,乾照光电,'300102,2010/8/12
2654,600057,  厦门象屿,'600057,  1997-06-04
2655,600802,  福建水泥,'600802,  1994-01-03
2656,680,山推股份,'000680,1997/1/22
2657,300406,九强生物,'300406,2014/10/30
2658,889,中嘉博创,'000889,1997/12/18
2659,300718,长盛轴承,'300718,2017/11/6
2660,2629,*ST仁智,'002629,2011/11/3
2661,2968,新大正,'002968,2019/12/3
2662,2308,威创股份,'002308,2009/11/27
2663,300388,国祯环保,'300388,2014/8/1
2664,2673,西部证券,'002673,2012/5/3
2665,600183,  生益科技,'600183,  1998-10-28
2666,300055,万邦达,'300055,2010/2/26
2667,2634,棒杰股份,'002634,2011/12/5
2668,300644,南京聚隆,'300644,2018/2/6
2669,601198,  东兴证券,'601198,  2015-02-26
2670,600203,  福日电子,'600203,  1999-05-14
2671,682,东方电子,'000682,1997/1/21
2672,600101,  明星电力,'600101,  1997-06-27
2673,2352,顺丰控股,'002352,2010/2/5
2674,300810,中科海讯,'300810,2019/12/6
2675,2474,榕基软件,'002474,2010/9/15
2676,525,红 太 阳,'000525,1993/10/28
2677,300139,晓程科技,'300139,2010/11/12
2678,603030,  全筑股份,'603030,  2015-03-20
2679,2596,海南瑞泽,'002596,2011/7/7
2680,600485,  *ST信威,'600485,  2003-08-07
2681,2582,好想你,'002582,2011/5/20
2682,600285,  羚锐制药,'600285,  2000-10-18
2683,2750,龙津药业,'002750,2015/3/24
2684,300382,斯莱克,'300382,2014/1/29
2685,300318,博晖创新,'300318,2012/5/23
2686,603232,  格尔软件,'603232,  2017-04-21
2687,601998,  中信银行,'601998,  2007-04-27
2688,600293,  三峡新材,'600293,  2000-09-19
2689,300226,上海钢联,'300226,2011/6/8
2690,2282,博深股份,'002282,2009/8/21
2691,2564,天沃科技,'002564,2011/3/10
2692,600452,  涪陵电力,'600452,  2004-03-03
2693,2292,奥飞娱乐,'002292,2009/9/10
2694,300033,同花顺,'300033,2009/12/25
2695,601107,  四川成渝,'601107,  2009-07-27
2696,300469,信息发展,'300469,2015/6/11
2697,300314,戴维医疗,'300314,2012/5/8
2698,600008,  首创股份,'600008,  2000-04-27
2699,603005,  晶方科技,'603005,  2014-02-10
2700,300095,华伍股份,'300095,2010/7/28
2701,603007,  花王股份,'603007,  2016-08-26
2702,300261,雅本化学,'300261,2011/9/6
2703,2717,岭南股份,'002717,2014/2/19
2704,600734,  实达集团,'600734,  1996-08-08
2705,603339,  四方科技,'603339,  2016-05-19
2706,601918,  新集能源,'601918,  2007-12-19
2707,300234,开尔新材,'300234,2011/6/22
2708,600444,  国机通用,'600444,  2004-02-19
2709,35,中国天楹,'000035,1994/4/8
2710,600166,  福田汽车,'600166,  1998-06-02
2711,799,酒鬼酒,'000799,1997/7/18
2712,600310,  桂东电力,'600310,  2001-02-28
2713,600708,  光明地产,'600708,  1996-06-06
2714,534,万泽股份,'000534,1994/1/10
2715,2651,利君股份,'002651,2012/1/6
2716,300741,华宝股份,'300741,2018/3/1
2717,652,泰达股份,'000652,1996/11/28
2718,2516,旷达科技,'002516,2010/12/7
2719,2538,司尔特,'002538,2011/1/18
2720,300058,蓝色光标,'300058,2010/2/26
2721,2823,凯中精密,'002823,2016/11/24
2722,2175,*ST东网,'002175,2007/10/12
2723,2287,奇正藏药,'002287,2009/8/28
2724,801,四川九洲,'000801,1998/5/6
2725,300343,联创股份,'300343,2012/8/1
2726,2076,雪 莱 特,'002076,2006/10/25
2727,600575,  淮河能源,'600575,  2003-03-28
2728,2459,晶澳科技,'002459,2010/8/10
2729,603959,  百利科技,'603959,  2016-05-17
2730,300435,中泰股份,'300435,2015/3/26
2731,429,粤高速Ａ,'000429,1998/2/20
2732,603185,  上机数控,'603185,  2018-12-28
2733,600379,  宝光股份,'600379,  2002-01-16
2734,2897,意华股份,'002897,2017/9/7
2735,600990,  四创电子,'600990,  2004-05-10
2736,2348,高乐股份,'002348,2010/2/3
2737,2210,*ST飞马,'002210,2008/1/30
2738,601989,  中国重工,'601989,  2009-12-16
2739,300433,蓝思科技,'300433,2015/3/18
2740,600975,  新五丰,'600975,  2004-06-09
2741,300785,值得买,'300785,2019/7/15
2742,300790,宇瞳光学,'300790,2019/9/20
2743,600489,  中金黄金,'600489,  2003-08-14
2744,603709,  中源家居,'603709,  2018-02-08
2745,2695,煌上煌,'002695,2012/9/5
2746,2902,铭普光磁,'002902,2017/9/29
2747,600867,  通化东宝,'600867,  1994-08-24
2748,600275,  ST昌鱼,'600275,  2000-08-10
2749,300563,神宇股份,'300563,2016/11/14
2750,603999,  读者传媒,'603999,  2015-12-10
2751,2098,浔兴股份,'002098,2006/12/22
2752,2039,黔源电力,'002039,2005/3/3
2753,600276,  恒瑞医药,'600276,  2000-10-18
2754,300011,鼎汉技术,'300011,2009/10/30
2755,600565,  迪马股份,'600565,  2002-07-23
2756,300099,精准信息,'300099,2010/8/6
2757,962,东方钽业,'000962,2000/1/20
2758,2120,韵达股份,'002120,2007/3/6
2759,300541,先进数通,'300541,2016/9/13
2760,600218,  全柴动力,'600218,  1998-12-03
2761,601088,  中国神华,'601088,  2007-10-09
2762,2005,*ST德豪,'002005,2004/6/25
2763,603885,  吉祥航空,'603885,  2015-05-27
2764,48,康达尔,'000048,1994/11/1
2765,2922,伊戈尔,'002922,2017/12/29
2766,2812,恩捷股份,'002812,2016/9/14
2767,300493,润欣科技,'300493,2015/12/10
2768,300379,东方通,'300379,2014/1/28
2769,603080,  新疆火炬,'603080,  2018-01-03
2770,300464,星徽精密,'300464,2015/6/10
2771,601218,  吉鑫科技,'601218,  2011-05-06
2772,717,韶钢松山,'000717,1997/5/8
2773,2532,新界泵业,'002532,2010/12/31
2774,603988,  中电电机,'603988,  2014-11-04
2775,600962,  国投中鲁,'600962,  2004-06-22
2776,2035,华帝股份,'002035,2004/9/1
2777,600774,  汉商集团,'600774,  1996-11-08
2778,600363,  联创光电,'600363,  2001-03-29
2779,600966,  博汇纸业,'600966,  2004-06-08
2780,300692,中环环保,'300692,2017/8/21
2781,600547,  山东黄金,'600547,  2003-08-28
2782,603225,  新凤鸣,'603225,  2017-04-18
2783,300805,电声股份,'300805,2019/11/21
2784,540,中天金融,'000540,1994/2/2
2785,600719,  大连热电,'600719,  1996-07-16
2786,300100,双林股份,'300100,2010/8/6
2787,300666,江丰电子,'300666,2017/6/15
2788,600560,  金自天正,'600560,  2002-09-19
2789,603300,  华铁应急,'603300,  2015-05-29
2790,2882,金龙羽,'002882,2017/7/17
2791,788,北大医药,'000788,1997/6/16
2792,987,越秀金控,'000987,2000/7/18
2793,948,南天信息,'000948,1999/10/14
2794,300270,中威电子,'300270,2011/10/12
2795,2211,宏达新材,'002211,2008/2/1
2796,600390,  五矿资本,'600390,  2001-01-15
2797,603056,  德邦股份,'603056,  2018-01-16
2798,601360,  三六零,'601360,  2012-01-16
2799,300395,菲利华,'300395,2014/9/10
2800,600066,  宇通客车,'600066,  1997-05-08
2801,603797,  联泰环保,'603797,  2017-04-13
2802,2009,天奇股份,'002009,2004/6/29
2803,600143,  金发科技,'600143,  2004-06-23
2804,300638,广和通,'300638,2017/4/13
2805,300354,东华测试,'300354,2012/9/20
2806,601086,  国芳集团,'601086,  2017-09-29
2807,600345,  长江通信,'600345,  2000-12-22
2808,2336,*ST人乐,'002336,2010/1/13
2809,300558,贝达药业,'300558,2016/11/7
2810,2236,大华股份,'002236,2008/5/20
2811,2571,德力股份,'002571,2011/4/12
2812,2368,太极股份,'002368,2010/3/12
2813,46,泛海控股,'000046,1994/9/12
2814,2086,ST东海洋,'002086,2006/11/28
2815,300274,阳光电源,'300274,2011/11/2
2816,2712,思美传媒,'002712,2014/1/23
2817,2246,北化股份,'002246,2008/6/5
2818,300327,中颖电子,'300327,2012/6/13
2819,2470,金正大,'002470,2010/9/8
2820,619,海螺型材,'000619,1996/10/23
2821,2674,兴业科技,'002674,2012/5/7
2822,603899,  晨光文具,'603899,  2015-01-27
2823,603970,  中农立华,'603970,  2017-11-16
2824,601700,  风范股份,'601700,  2011-01-18
2825,600093,  易见股份,'600093,  1997-06-26
2826,600571,  信雅达,'600571,  2002-11-01
2827,789,万年青,'000789,1997/9/23
2828,600506,  香梨股份,'600506,  2001-12-26
2829,300293,蓝英装备,'300293,2012/3/8
2830,600220,  江苏阳光,'600220,  1999-09-27
2831,600165,  新日恒力,'600165,  1998-05-29
2832,2966,苏州银行,'002966,2019/8/2
2833,726,鲁  泰Ａ,'000726,2000/12/25
2834,2385,大北农,'002385,2010/4/9
2835,603323,  苏农银行,'603323,  2016-11-29
2836,677,恒天海龙,'000677,1996/12/26
2837,600171,  上海贝岭,'600171,  1998-09-24
2838,300266,兴源环境,'300266,2011/9/27
2839,603069,  海汽集团,'603069,  2016-07-12
2840,2183,怡 亚 通,'002183,2007/11/13
2841,300566,激智科技,'300566,2016/11/15
2842,300486,东杰智能,'300486,2015/6/30
2843,779,甘咨询,'000779,1997/5/28
2844,300332,天壕环境,'300332,2012/6/28
2845,300116,坚瑞沃能,'300116,2010/9/2
2846,600503,  华丽家族,'600503,  2002-07-09
2847,601718,  际华集团,'601718,  2010-08-16
2848,601599,  鹿港文化,'601599,  2011-05-27
2849,300147,香雪制药,'300147,2010/12/15
2850,603758,  秦安股份,'603758,  2017-05-17
2851,2203,海亮股份,'002203,2008/1/16
2852,603639,  海利尔,'603639,  2017-01-12
2853,601869,  长飞光纤,'601869,  2018-07-20
2854,300467,迅游科技,'300467,2015/5/27
2855,603019,  中科曙光,'603019,  2014-11-06
2856,603200,  上海洗霸,'603200,  2017-06-01
2857,600396,  *ST金山,'600396,  2001-03-28
2858,300029,天龙光电,'300029,2009/12/25
2859,409,ST地矿,'000409,1996/6/27
2860,300547,川环科技,'300547,2016/9/30
2861,2118,紫鑫药业,'002118,2007/3/2
2862,2167,东方锆业,'002167,2007/9/13
2863,600745,  闻泰科技,'600745,  1996-08-28
2864,2033,丽江旅游,'002033,2004/8/25
2865,2910,庄园牧场,'002910,2017/10/31
2866,600160,  巨化股份,'600160,  1998-06-26
2867,402,金 融 街,'000402,1996/6/26
2868,300025,华星创业,'300025,2009/10/30
2869,2317,众生药业,'002317,2009/12/11
2870,416,民生控股,'000416,1996/7/19
2871,600419,  天润乳业,'600419,  2001-06-28
2872,603001,  奥康国际,'603001,  2012-04-26
2873,603117,  万林物流,'603117,  2015-06-29
2874,300346,南大光电,'300346,2012/8/7
2875,300199,翰宇药业,'300199,2011/4/7
2876,601200,  上海环境,'601200,  2017-03-31
2877,600800,  天津磁卡,'600800,  1993-12-06
2878,601113,  ST华鼎,'601113,  2011-05-09
2879,2681,奋达科技,'002681,2012/6/5
2880,300054,鼎龙股份,'300054,2010/2/11
2881,2298,中电兴发,'002298,2009/9/29
2882,300020,银江股份,'300020,2009/10/30
2883,603789,  星光农机,'603789,  2015-04-27
2884,526,紫光学大,'000526,1993/11/1
2885,2307,北新路桥,'002307,2009/11/11
2886,300044,赛为智能,'300044,2010/1/20
2887,300617,安靠智电,'300617,2017/2/28
2888,603776,  永安行,'603776,  2017-08-17
2889,300079,数码科技,'300079,2010/4/30
2890,300308,中际旭创,'300308,2012/4/10
2891,600091,  ST明科,'600091,  1997-07-04
2892,997,新 大 陆,'000997,2000/8/7
2893,2551,尚荣医疗,'002551,2011/2/25
2894,2603,以岭药业,'002603,2011/7/28
2895,603380,  易德龙,'603380,  2017-06-22
2896,300803,指南针,'300803,2019/11/18
2897,300333,兆日科技,'300333,2012/6/28
2898,300567,精测电子,'300567,2016/11/22
2899,300503,昊志机电,'300503,2016/3/9
2900,2905,金逸影视,'002905,2017/10/16
2901,2226,江南化工,'002226,2008/5/6
2902,2766,*ST索菱,'002766,2015/6/11
2903,603158,  腾龙股份,'603158,  2015-03-20
2904,2635,安洁科技,'002635,2011/11/25
2905,2008,大族激光,'002008,2004/6/25
2906,601518,  吉林高速,'601518,  2010-03-19
2907,300259,新天科技,'300259,2011/8/31
2908,603656,  泰禾光电,'603656,  2017-03-21
2909,2484,江海股份,'002484,2010/9/29
2910,603688,  石英股份,'603688,  2014-10-31
2911,600313,  农发种业,'600313,  2001-01-19
2912,600479,  千金药业,'600479,  2004-03-12
2913,300063,天龙集团,'300063,2010/3/26
2914,603897,  长城科技,'603897,  2018-04-10
2915,300035,中科电气,'300035,2009/12/25
2916,2440,闰土股份,'002440,2010/7/6
2917,603238,  诺邦股份,'603238,  2017-02-22
2918,2397,梦洁股份,'002397,2010/4/29
2919,600992,  贵绳股份,'600992,  2004-05-14
2920,607,华媒控股,'000607,1996/8/30
2921,2357,富临运业,'002357,2010/2/10
2922,300629,新劲刚,'300629,2017/3/24
2923,601990,  南京证券,'601990,  2018-06-13
2924,2611,东方精工,'002611,2011/8/30
2925,600548,  深高速,'600548,  2001-12-25
2926,859,国风塑业,'000859,1998/11/19
2927,300073,当升科技,'300073,2010/4/27
2928,300586,美联新材,'300586,2017/1/4
2929,2347,泰尔股份,'002347,2010/1/28
2930,2640,跨境通,'002640,2011/12/8
2931,300438,鹏辉能源,'300438,2015/4/24
2932,2419,天虹股份,'002419,2010/6/1
2933,603333,  尚纬股份,'603333,  2012-05-07
2934,603010,  万盛股份,'603010,  2014-10-10
2935,601231,  环旭电子,'601231,  2012-02-20
2936,603189,  网达软件,'603189,  2016-09-14
2937,600599,  熊猫金控,'600599,  2001-08-28
2938,600793,  宜宾纸业,'600793,  1997-02-20
2939,2724,海洋王,'002724,2014/11/4
2940,603869,  新智认知,'603869,  2015-03-26
2941,603629,  利通电子,'603629,  2018-12-24
2942,300642,透景生命,'300642,2017/4/21
2943,2500,山西证券,'002500,2010/11/15
2944,601116,  三江购物,'601116,  2011-03-02
2945,601008,  连云港,'601008,  2007-04-26
2946,2243,通产丽星,'002243,2008/5/28
2947,603938,  三孚股份,'603938,  2017-06-28
2948,300447,全信股份,'300447,2015/4/22
2949,2641,永高股份,'002641,2011/12/8
2950,863,三湘印象,'000863,1997/9/25
2951,601901,  方正证券,'601901,  2011-08-10
2952,2859,洁美科技,'002859,2017/4/7
2953,603662,  柯力传感,'603662,  2019-08-06
2954,2038,双鹭药业,'002038,2004/9/9
2955,89,深圳机场,'000089,1998/4/20
2956,600155,  华创阳安,'600155,  1998-09-18
2957,2208,合肥城建,'002208,2008/1/28
2958,2835,同为股份,'002835,2016/12/28
2959,300144,宋城演艺,'300144,2010/12/9
2960,903,云内动力,'000903,1999/4/15
2961,300489,中飞股份,'300489,2015/7/1
2962,2056,横店东磁,'002056,2006/8/2
2963,300545,联得装备,'300545,2016/9/28
2964,603690,  至纯科技,'603690,  2017-01-13
2965,2729,好利来,'002729,2014/9/12
2966,300584,海辰药业,'300584,2017/1/12
2967,603328,  依顿电子,'603328,  2014-07-01
2968,300618,寒锐钴业,'300618,2017/3/6
2969,601838,  成都银行,'601838,  2018-01-31
2970,600628,  新世界,'600628,  1993-01-09
2971,600652,  *ST游久,'600652,  1990-12-19
2972,300078,思创医惠,'300078,2010/4/30
2973,2059,云南旅游,'002059,2006/8/10
2974,2189,中光学,'002189,2007/12/3
2975,600025,  华能水电,'600025,  2017-12-15
2976,2488,金固股份,'002488,2010/10/21
2977,600769,  祥龙电业,'600769,  1996-11-01
2978,988,华工科技,'000988,2000/6/8
2979,603518,  锦泓集团,'603518,  2014-12-03
2980,603787,  新日股份,'603787,  2017-04-27
2981,678,襄阳轴承,'000678,1997/1/6
2982,600836,  界龙实业,'600836,  1994-02-24
2983,2378,章源钨业,'002378,2010/3/31
2984,600784,  鲁银投资,'600784,  1996-12-25
2985,600754,  锦江酒店,'600754,  1996-10-11
2986,601929,  吉视传媒,'601929,  2012-02-23
2987,2305,南国置业,'002305,2009/11/6
2988,822,山东海化,'000822,1998/7/3
2989,603773,  沃格光电,'603773,  2018-04-17
2990,601877,  正泰电器,'601877,  2010-01-21
2991,506,中润资源,'000506,1993/3/12
2992,300146,汤臣倍健,'300146,2010/12/15
2993,600359,  新农开发,'600359,  1999-04-29
2994,300735,光弘科技,'300735,2017/12/29
2995,600770,  综艺股份,'600770,  1996-11-20
2996,300367,东方网力,'300367,2014/1/29
2997,739,普洛药业,'000739,1997/5/9
